Data properties:

Recording date: 2021/9/22
Recording time: 17:07:15:000 (corresponds to time 0)
Study: Test2
Subject: P10
Recording: Rec 06
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
593	178212	266	1093	598	
594	178479	200	957	591	
595	178845	33	917	665	
596	179778	116	-292	-102	
597	179894	117	-227	-106	
598	180011	233	-498	-39	
599	180244	266	101	-146	
600	180511	483	-25	-137	
601	180994	100	371	-13	
602	181343	83	776	550	
603	181427	267	699	529	
604	183542	83	625	449	
605	183625	200	511	337	
606	183825	200	333	441	
607	184025	266	251	445	
608	184291	333	447	924	
609	184624	216	305	918	
610	184841	283	310	471	
611	185124	333	425	412	
612	185457	200	564	323	
613	185657	217	646	244	
614	185874	433	707	150	
615	186307	217	676	1033	
616	186523	250	637	937	
617	186773	166	657	821	
618	186939	283	703	222	
619	187223	200	627	276	
620	187422	167	773	264	
621	187589	117	725	955	
622	187706	200	742	918	
623	187905	283	885	967	
624	188355	350	855	169	
625	188705	316	1036	189	
626	189021	200	1025	986	
627	189221	250	1031	950	
628	189471	183	1104	957	
629	189654	250	395	971	
630	189904	183	295	963	
631	190087	466	285	476	
632	190554	250	395	465	
633	190803	350	1143	157	
634	191153	200	1188	138	
635	191353	300	1054	131	
636	191653	600	1222	97	
637	192252	167	1184	121	
638	192419	283	961	131	
639	192702	300	716	182	
640	193002	200	577	294	
641	193202	167	1142	932	
642	193368	117	1133	971	
643	193485	283	1174	969	
644	195134	250	558	483	
645	195383	266	460	322	
646	195650	233	279	435	
647	195883	200	599	460	
648	196316	83	497	347	
649	196399	133	396	307	
650	196533	250	392	954	
651	196783	216	386	840	
652	196999	483	407	317	
653	197482	266	511	399	
654	197748	233	528	875	
655	197982	167	577	919	
656	198148	183	688	984	
657	198331	183	734	474	
658	198515	300	742	366	
659	198814	183	825	362	
660	198998	333	870	991	
661	199331	216	1016	992	
662	199547	383	1049	431	
663	199930	316	1086	492	
664	200247	216	1132	503	
665	200463	217	1091	942	
666	200680	217	1070	982	
667	200896	366	1096	491	
668	201263	350	965	416	
669	201612	450	1137	501	
670	202062	283	1115	1027	
671	202345	216	862	970	
672	202562	216	633	945	
673	202778	200	426	905	
674	202978	133	365	866	
675	203111	316	398	314	
676	203428	250	524	380	
677	203677	200	826	369	
678	203877	483	1143	492	
679	204544	150	1106	900	
680	204694	150	793	433	
681	204843	216	504	293	
682	205060	250	394	278	
683	205310	250	336	321	
