Data properties:				
1191	345602	117	731	301
1192	345718	250	317	173
1193	345968	183	762	463
1194	346151	466	839	527
1195	346618	333	1028	354
1196	346951	450	1086	912
1197	347400	250	706	922
1198	347650	300	374	921
1199	347950	283	324	155
1200	348233	266	559	234
1201	348500	266	646	584
1202	348766	183	633	477
1203	348949	250	607	935
1204	349199	150	671	900
1205	349349	300	659	518
1206	349649	183	641	560
1207	349965	416	570	258
1208	350381	200	678	428
1209	350581	183	786	498
1210	350765	283	978	382
1211	351048	283	1155	350
1212	351331	183	1051	328
1213	351664	83	638	328
1214	351747	266	987	918
1215	352014	166	1103	921
1216	352180	200	750	534
1217	352380	250	455	200
1218	352630	233	285	112
1219	352863	466	1066	908
1220	353329	216	892	911
1221	353546	283	957	833
1222	353829	216	996	338
1223	354046	266	948	334
1224	354312	383	951	841
1225	354695	433	1126	371
1226	355128	600	1076	926
1227	355728	233	1100	397
1228	355961	383	1082	334
1229	356344	233	1003	367
1230	356577	133	938	381
1231	357726	283	716	490
1232	358009	350	1847	234
1233	358492	217	515	94
1234	358709	483	623	566
1235	359192	150	532	488
1236	359342	316	955	194
1237	359658	183	1188	852
1238	359841	333	1104	920
1239	360175	550	1164	195
1240	360891	200	1064	249
1241	361091	1116	1078	213
1242	362207	166	1033	199
1243	364538	100	1162	268
1244	364638	267	1098	220
1245	364905	333	736	411
1246	365238	400	677	934
1247	365637	216	308	832
1248	365854	216	683	433
1249	366070	516	1072	170
1250	366587	333	1122	200
1251	366920	533	858	963
1252	367453	316	248	904
1253	367769	216	256	680
1254	367986	250	305	545
1255	368236	216	1006	219
1256	368452	250	1151	762
1257	368702	233	923	322
1258	368935	366	702	304
1259	369301	350	771	503
1260	369651	466	630	547
1261	370118	100	580	551
1262	370367	100	644	369
1263	370467	250	1063	105
1264	370717	416	1099	128
1265	371133	300	721	918
1266	371433	133	674	848
1267	371567	350	900	268
1268	371916	416	481	580
1269	372333	166	489	684
1270	372633	183	479	573
1271	372816	183	512	869
1272	372999	283	483	827
1273	373399	483	469	578
1274	373882	233	439	720
1275	374115	266	451	871
1276	374381	416	459	572
1277	374798	350	660	422
1278	375148	500	1148	101
1279	375647	333	1136	846
1280	375980	217	1084	850
1281	376197	216	865	845
1282	376413	266	1115	131
1283	376680	266	1124	71
1284	376946	266	896	261
1285	377346	183	807	307
1286	377529	300	1134	76
1287	377829	266	985	198
1288	378095	266	606	445
1289	378362	466	767	352
1290	378828	200	1122	118
1291	379028	266	1153	91
1292	379295	283	1026	146
1293	379694	200	745	990
1294	379894	316	1035	228
1295	380211	283	804	505
1296	380494	266	738	252
1297	380760	250	1085	528
1298	381010	217	941	535
1299	381227	333	882	464
1300	381560	183	1000	870
1301	381743	350	939	939
1302	382093	283	705	913
1303	382376	200	451	880
1304	382576	200	426	245
1305	382776	250	363	124
1306	383025	200	1002	451
1307	383225	166	1074	550
1308	383392	250	1099	608
1309	383642	400	1072	934
1310	384041	266	1115	595
1311	384308	233	1065	938
1312	384541	200	1101	514
1313	384741	183	977	631
1314	384924	516	956	552
1315	385440	133	955	959
1316	385690	483	748	925
1317	386173	233	1006	941
1318	386406	283	1096	944
1319	386690	133	1133	931
1320	386823	466	1116	518
1321	387289	250	1078	543
1322	387539	150	1028	493
1323	387689	400	1109	525
1324	388205	83	1124	568
1325	388288	300	1137	513
1326	388588	616	1002	484
1327	389204	216	1053	533
1328	389538	166	1049	541
1329	389704	666	927	577
1330	390370	150	842	686
1331	390520	133	909	481
1332	390653	200	672	423
1333	390853	300	957	165
1334	391153	283	855	871
1335	391436	200	1091	924
1336	391636	167	1191	108
1337	391803	366	1138	95
1338	392319	266	1076	928
1339	392585	250	512	880
1340	392835	383	511	352
1341	393218	233	327	497
1342	393451	200	396	885
1343	393651	316	422	937
1344	393968	166	583	798
1345	394134	283	769	265
1346	394418	333	1134	126
1347	394751	283	974	904
1348	395167	250	769	348
1349	395417	350	847	315
1350	395767	366	1042	906
1351	396133	300	958	944
1352	396433	250	1030	944
1353	396683	183	1087	942
1354	396866	183	1128	201
1355	397049	216	1136	104
1356	397266	316	914	850
1357	397582	183	1050	122
1358	397765	283	1139	90
1359	398048	166	968	288
1360	398215	616	810	251
1361	398831	233	1070	184
1362	399064	666	472	503
1363	399731	100	1892	1306
1364	400281	115	892	427
1365	400397	483	696	303
1366	400880	500	731	470
1367	401379	233	1121	247
1368	401613	216	1161	311
1369	401829	350	1125	893
1370	402295	150	866	385
1371	402445	183	765	852
1372	402629	200	466	927
1373	402828	216	648	439
1374	403045	217	812	449
1375	403261	183	907	398
1376	403445	200	592	933
1377	403644	183	295	908
1378	403828	333	223	549
1379	404277	333	237	857
1380	404611	316	267	489
1381	404927	150	226	503
1382	405077	316	243	887
1383	405393	250	466	419
1384	405643	200	718	428
1385	405843	200	828	472
1386	406043	266	1002	348
1387	406309	150	1135	337
1388	406626	166	1053	189
1389	406792	249	1001	269
1390	407042	266	1061	859
1391	407308	167	1024	829
1392	407475	283	1130	873
1393	407758	266	1133	931
1394	408158	250	1140	253
1395	408407	233	1154	382
1396	408641	433	1102	208
1397	409207	217	1111	964
1398	409423	433	980	372
1399	409856	167	856	415
1400	410023	350	666	384
1401	410373	533	1164	393
1402	410906	200	1199	364
1403	411106	266	1149	405
1404	411372	216	851	486
1405	412888	17	356	-1318
1406	413205	115	-13	-990
1407	413487	133	16	-1023
1408	413620	849	495	-298
1409	415303	366	783	523
1410	415669	183	763	564
1411	415852	150	796	588
1412	416002	283	682	554
1413	416285	250	291	380
1414	416535	966	548	550
1415	417501	283	666	546
1416	417784	133	940	352
1417	417917	233	1071	296
1418	418151	250	491	202
1419	418400	200	481	348
1420	418600	116	659	549
1421	418883	350	1071	257
1422	419233	233	1129	250
1423	419466	233	1031	841
1424	419699	333	1096	914
1425	420033	150	1143	895
1426	420349	400	1138	252
1427	420749	266	285	210
1428	421015	266	618	917
1429	421282	266	451	938
1430	421548	166	447	481
1431	421715	167	505	435
1432	421881	250	622	625
1433	422131	250	680	943
1434	422381	167	745	834
1435	422548	483	970	849
1436	423030	233	881	353
1437	423264	183	967	239
1438	423447	333	1147	228
1439	423780	283	1134	986
1440	424063	366	1111	904
1441	424430	333	1161	259
1442	424763	250	343	229
1443	425012	283	494	937
1444	425296	283	304	930
1445	425712	250	483	303
1446	425962	100	269	955
1447	426062	216	301	926
1448	426511	117	477	311
1449	426628	216	293	159
1450	426845	350	-281	14
1451	427194	216	-373	360
1452	427411	433	487	392
1453	427844	250	608	532
1454	428094	233	1045	531
1455	428327	150	1130	734
1456	428477	216	1105	921
1457	428693	233	636	895
1458	428926	316	306	917
1459	429243	250	1003	934
1460	429493	217	1137	951
1461	429709	266	1127	634
1462	429976	100	1012	540
1463	430225	183	357	175
1464	430409	216	1176	719
1465	430625	216	1147	658
1466	430842	433	1107	914
1467	431275	200	996	909
1468	431475	166	776	906
1469	431641	200	1089	646
1470	431841	366	1099	930
1471	432207	233	988	917
1472	432441	217	1012	567
1473	432657	283	1074	506
1474	432940	383	974	928
1475	433323	250	1048	918
1476	433573	150	962	834
1477	433840	83	1049	490
1478	433923	133	1030	447
1479	434056	217	794	754
1480	434273	183	817	416
1481	434456	217	801	471
1482	434672	166	808	514
1483	434839	250	786	839
1484	435089	400	818	486
1485	435488	233	715	382
1486	435722	217	602	288
1487	435938	300	241	170
1488	436238	233	328	860
1489	436471	167	269	804
1490	436638	300	233	129
1491	436937	250	541	267
1492	437187	233	627	265
1493	437420	283	763	468
1494	437704	350	1077	511
1495	438053	333	816	528
1496	438520	183	691	475
1497	438703	233	870	224
1498	438936	366	1143	126
1499	439302	166	1138	252
1500	439469	450	1121	968
1501	439919	166	1010	892
1502	440085	167	429	821
1503	440252	117	432	487
1504	440552	183	1106	147
1505	440735	300	1147	193
1506	441035	366	958	170
1507	441401	300	752	959
1508	441701	216	1077	935
1509	441917	133	1131	965
1510	442051	216	613	918
1511	442267	183	341	839
1512	442450	350	398	343
1513	442800	266	347	315
1514	443066	350	749	250
1515	443416	266	934	155
1516	443832	350	784	918
1517	444182	250	863	185
1518	444432	200	1035	109
1519	444632	550	1095	98
1520	445331	183	1136	113
1521	445515	416	1151	239
1522	445931	316	886	255
1523	446247	416	1115	947
1524	446664	200	1203	217
1525	446864	216	1161	204
1526	447080	333	1117	130
1527	447530	166	266	960
1528	447696	150	186	672
1529	447846	383	246	576
1530	448229	283	226	961
1531	448513	233	364	309
1532	448746	283	579	514
1533	449429	250	698	540
1534	449678	300	1146	551
1535	449978	333	1134	909
1536	450311	316	1089	573
1537	450628	416	1111	893
1538	451044	216	1018	925
1539	451261	233	1052	596
1540	451494	283	1101	639
1541	451777	333	1092	944
1542	452110	316	1031	723
1543	452427	150	1005	927
1544	452576	117	621	813
1545	452693	266	1020	532
1546	452959	200	727	408
1547	453159	300	324	284
1548	453459	250	589	894
1549	453709	233	677	821
1550	453942	117	705	570
1551	454059	500	666	494
1552	454675	167	677	702
1553	454841	117	695	798
1554	454958	200	1103	841
1555	455158	183	1152	566
1556	455341	450	902	464
1557	455791	533	995	922
1558	456324	200	1075	938
1559	456524	366	1077	581
1560	456890	183	1123	572
1561	457256	83	1130	840
1562	457340	216	1122	916
1563	457556	250	1146	551
1564	457806	483	857	448
1565	458289	333	350	286
1566	458622	799	976	503
1567	459422	216	819	454
1568	459638	266	685	531
1569	459904	250	813	361
1570	460154	266	1137	132
1571	460421	266	1123	898
1572	460687	200	1111	787
1573	460887	283	1121	170
1574	461170	533	479	629
1575	461703	333	412	910
1576	462036	183	995	881
1577	462220	250	1131	825
1578	462469	216	1182	174
1579	462686	166	1128	126
1580	462852	283	1194	80
1581	463285	100	1189	97
1582	463385	233	1159	901
1583	463618	300	1134	829
1584	463918	183	1053	837
1585	464101	166	1064	801
1586	464268	483	1094	193
1587	464867	183	979	811
1588	465051	316	830	872
1589	465367	216	413	906
1590	465584	133	261	858
1591	465717	366	466	599
1592	466083	450	1001	383
1593	466533	916	1081	182
1594	467449	783	1159	132
1595	468382	300	1071	167
1596	468681	450	927	376
1597	469131	233	825	417
1598	469364	400	1144	134
1599	469764	350	1155	88
1600	470114	250	787	497
1601	470364	150	870	395
1602	470514	250	1115	552
1603	470763	217	1149	945
1604	470980	316	1097	931
1605	471296	167	787	926
1606	471813	483	1123	613
1607	472295	366	362	144
1608	472662	283	798	458
1609	472945	283	733	957
1610	473228	200	350	857
1611	473428	333	817	949
1612	473761	250	1063	952
1613	474011	216	1086	581
1614	474227	266	1086	889
1615	474494	333	303	872
1616	474827	216	419	210
1617	475044	316	328	100
1618	475360	416	1023	501
1619	475776	433	858	276
1620	476209	316	617	326
1621	476526	450	1118	1043
1622	476976	233	736	1238
1623	477209	466	745	1289
1624	477675	333	961	559
1625	478008	433	788	376
1626	478441	333	929	416
1627	478774	300	1038	553
1628	479074	283	1077	536
1629	479357	266	904	379
1630	479624	949	732	387
1631	480573	300	304	220
1632	480873	200	1099	607
1633	481073	416	1096	915
1634	481489	300	1061	972
1635	481789	266	313	925
1636	482055	583	212	286
1637	482638	366	210	833
1638	483005	167	312	867
1639	483171	283	201	338
1640	483454	416	212	222
1641	483871	200	275	744
1642	484070	233	217	856
1643	484437	300	380	343
1644	484737	167	1024	507
1645	484903	400	1132	676
1646	485503	466	1111	983
1647	485969	250	1117	642
1648	486219	183	587	428
1649	486402	133	211	229
1650	486535	200	202	264
1651	486735	250	253	943
1652	486985	150	212	836
1653	487135	333	240	196
1654	487468	133	572	313
1655	487601	300	189	232
1656	487901	200	261	888
1657	488101	167	204	829
1658	488267	366	227	204
1659	488634	416	517	438
1660	489050	316	609	507
1661	489367	416	590	886
1662	489900	283	678	385
1663	490183	100	882	449
1664	490283	133	893	486
1665	490416	233	861	912
1666	490649	233	731	558
1667	491498	33	1050	425
1668	492133	148	736	439
1669	492281	633	881	608
1670	492914	1316	856	531
1671	494380	233	849	567
1672	494613	333	891	532
1673	494946	250	824	443
1674	495196	200	805	500
1675	495396	316	1091	290
1676	495712	283	1122	992
1677	495995	183	541	919
1678	496178	216	993	974
1679	496395	216	907	318
1680	496611	283	1035	322
1681	496895	416	1067	976
1682	497311	350	1091	304
1683	497777	100	1098	432
1684	497877	216	1111	1050
1685	498094	150	1035	989
1686	498244	216	634	957
1687	498460	333	414	179
1688	498793	183	345	329
1689	498976	200	355	977
1690	499176	200	360	854
1691	499376	333	665	339
1692	499709	200	911	353
1693	499909	283	1040	336
1694	500192	100	842	299
1695	500425	150	969	947
1696	500575	200	1112	963
1697	500775	266	1196	250
1698	501042	183	1148	241
1699	501225	316	1130	985
1700	501541	216	1091	963
1701	501758	233	1170	977
1702	501991	133	455	1062
1703	502124	266	1089	281
1704	502391	250	1147	223
1705	502640	350	980	273
1706	502990	366	898	982
1707	503357	167	687	952
1708	503523	283	732	279
1709	503806	283	790	291
1710	504089	266	788	983
1711	504356	266	836	962
1712	504622	166	925	959
1713	504789	217	850	272
1714	505122	466	558	190
1715	505588	100	361	-593
1716	507320	83	1042	326
1717	507404	183	1081	510
1718	507587	117	1006	557
1719	507703	266	1123	559
1720	507970	300	1098	921
1721	508270	183	1065	784
1722	508453	266	973	490
1723	508719	233	1047	473
1724	508953	166	1055	633
1725	509119	316	1038	444
1726	509436	200	1052	889
1727	509635	216	338	169
1728	509852	200	227	122
1729	510052	383	561	319
1730	510435	300	521	953
1731	510735	250	289	948
1732	510984	283	285	135
1733	511268	283	212	108
1734	511551	300	329	937
1735	511850	266	667	965
1736	512117	183	839	934
1737	512300	200	1009	914
1738	512500	183	1041	831
1739	512683	233	1097	524
1740	512916	183	1072	456
1741	513100	150	1072	838
1742	513249	250	1027	867
1743	513499	350	1033	457
1744	513849	300	1131	624
1745	514149	250	566	304
1746	514399	250	307	171
1747	514648	283	487	911
1748	514932	250	538	953
1749	515381	183	782	931
1750	515564	283	1095	939
1751	515848	150	1064	857
1752	515998	150	1102	550
1753	516147	466	1043	464
1754	516614	266	1050	857
1755	516880	250	1105	894
1756	517130	233	1085	535
1757	517363	416	1060	434
1758	517929	133	1138	46
1759	518213	50	757	326
1760	518679	83	572	614
1761	518762	250	649	525
1762	519012	250	662	250
1763	519262	383	934	166
1764	519645	133	372	473
1765	519778	266	368	519
1766	520045	266	133	551
1767	520311	150	178	616
1768	520461	283	338	561
1769	520744	233	100	621
1770	520977	200	358	596
1771	521177	216	280	647
1772	521394	333	356	948
1773	521727	250	300	977
1774	521977	117	317	594
1775	522210	200	372	583
1776	522410	284	399	919
1777	522694	200	455	922
1778	522894	150	546	904
1779	523044	250	486	467
1780	523293	300	542	529
1781	523593	266	616	877
1782	523860	150	680	791
1783	524010	416	680	252
1784	524426	366	993	188
1785	524792	216	989	947
1786	525009	183	1104	917
1787	525192	300	1151	167
1788	525492	433	1129	955
1789	525925	200	1051	850
1790	526125	416	1166	195
1791	526541	316	1102	955
1792	526858	566	883	269
1793	527424	266	568	886
1794	527690	283	871	355
1795	527974	266	829	301
1796	528240	633	739	351
1797	528873	117	1997	1365
1798	529256	133	1273	873
1799	529389	316	809	361
1800	529706	300	1117	389
1801	530005	283	1099	817
1802	530288	416	1092	900
1803	530705	217	1095	377
1804	530921	266	1157	204
1805	531188	283	781	318
1806	531471	250	779	984
1807	531721	233	482	930
1808	531954	233	973	510
1809	532187	250	1065	577
1810	532437	250	1124	440
1811	532687	332	1153	249
1812	533169	233	1012	416
1813	533402	266	616	202
1814	533669	350	1153	186
1815	534168	216	1190	479
1816	534385	250	1124	876
1817	534635	666	1137	802
1818	535467	167	1110	254
1819	535634	233	608	193
1820	535867	333	347	168
1821	536200	183	425	192
1822	536383	233	541	178
1823	536616	300	1160	183
1824	536916	233	520	144
1825	537149	283	240	144
1826	537432	250	199	103
1827	537799	516	971	912
1828	538315	233	1095	452
1829	538548	383	1158	239
1830	538931	416	1125	373
1831	539348	283	804	373
1832	539631	216	684	514
1833	539847	166	856	324
1834	540014	300	1095	474
1835	540314	233	1058	824
1836	540547	183	1036	893
1837	540730	150	980	786
1838	540880	300	987	530
1839	541313	83	1045	887
1840	541396	216	1033	854
1841	541612	150	719	902
1842	541762	333	565	259
1843	542095	333	926	592
1844	542429	183	972	913
1845	542612	268	940	929
1846	542879	183	897	956
1847	543063	166	476	933
1848	543229	400	1095	580
1849	543629	450	1115	912
1850	544079	217	1052	923
1851	544295	233	987	783
1852	544528	233	1037	470
1853	544762	466	1116	499
1854	545228	250	946	444
1855	545478	400	486	243
1856	545878	350	574	973
1857	546227	233	1053	910
1858	546461	200	1145	950
1859	546660	233	683	925
1860	546894	216	369	911
1861	547110	150	636	360
1862	547260	333	1158	467
1863	547593	116	1106	461
1864	547710	150	1108	648
1865	547860	233	1099	468
1866	548093	383	869	452
1867	548476	216	645	380
1868	548692	516	991	528
1869	549209	266	964	474
1870	549475	183	723	333
1871	549658	283	461	249
1872	549942	167	833	410
1873	550108	250	813	498
1874	550358	333	1124	601
1875	550691	300	321	218
1876	550991	217	453	319
1877	551207	217	809	571
1878	551424	200	1018	992
1879	551624	200	1104	957
1880	551824	266	1124	597
1881	552090	216	1056	639
1882	552457	133	589	451
1883	552590	233	352	229
1884	552823	267	275	146
1885	553090	400	1086	690
1886	553489	316	985	963
1887	553806	217	1120	962
1888	554022	333	1153	616
1889	554355	383	1145	994
1890	554738	300	1126	950
1891	555038	167	1149	915
1892	555205	283	1129	658
1893	555488	167	1171	966
1894	555655	300	1141	994
1895	555954	183	1084	657
1896	556138	167	706	533
1897	556304	250	382	268
1898	556554	183	459	975
1899	556854	83	579	926
1900	556937	166	599	876
1901	557104	233	538	378
1902	557337	383	642	499
1903	557720	267	651	928
1904	557986	116	442	1029
1905	558286	283	275	300
1906	558569	200	309	903
1907	558769	133	239	808
1908	558902	600	245	206
1909	559502	200	290	882
1910	559702	167	244	866
1911	559869	150	629	895
1912	560018	200	362	300
1913	560218	233	430	310
1914	560451	250	634	574
1915	561168	283	990	764
1916	561451	333	796	636
1917	561784	350	676	564
1918	562134	316	-455	249
1919	562600	166	811	627
1920	562767	333	896	611
1921	563100	100	1519	983
1922	564799	117	1208	533
