Data properties:				
1192	420125	150	595	869
1193	420275	183	521	913
1194	420658	267	520	598
1195	421041	33	554	1029
1196	421191	333	584	582
1197	421756	84	632	685
1198	422173	150	752	609
1199	422456	83	992	490
1200	422539	200	1090	432
1201	422739	316	1165	419
1202	423056	100	1105	714
1203	423405	133	1093	965
1204	423539	183	972	492
1205	423938	167	705	341
1206	424105	500	605	499
1207	424804	150	604	458
1208	424954	499	638	584
1209	425454	433	1091	409
1210	425887	183	1045	530
1211	426070	317	951	493
1212	426387	283	888	456
1213	426670	366	630	530
1214	427036	266	619	447
1215	427303	116	647	422
1216	427419	350	1045	406
1217	427919	283	1049	389
1218	428202	300	672	554
1219	428502	350	607	455
1220	428968	83	661	535
1221	429051	133	667	489
1222	429185	316	610	449
1223	429501	233	641	599
1224	429734	200	634	532
1225	429934	316	1085	410
1226	430251	316	967	412
1227	430567	200	963	1023
1228	430767	400	1088	1006
1229	431167	316	1103	432
1230	431483	167	998	381
1231	431650	100	1024	319
1232	431750	233	1025	399
1233	431983	116	772	381
1234	432099	400	491	256
1235	432499	167	694	598
1236	432782	416	773	599
1237	433199	200	854	577
1238	433598	466	846	557
1239	434065	250	804	388
1240	434314	500	1087	244
1241	434814	533	1140	215
1242	435347	183	959	349
1243	435530	217	1045	1040
1244	435747	283	1075	988
1245	436180	433	1151	235
1246	436613	333	1152	287
1247	436946	233	1131	964
1248	437179	216	1037	292
1249	437396	250	739	434
1250	437645	1216	1058	285
1251	439194	417	1138	243
1252	439611	333	1164	211
1253	439944	200	1143	247
1254	440144	566	1111	207
1255	440710	200	897	438
1256	440910	216	1116	254
1257	441126	333	1124	200
1258	441460	350	1134	994
1259	441809	183	1081	967
1260	441993	400	1151	285
1261	442392	283	1071	970
1262	442675	100	1169	242
1263	442775	117	1141	281
1264	442892	167	1159	239
1265	443058	116	1131	953
1266	443174	100	1160	858
1267	443274	133	1160	919
1268	443407	250	1080	1000
1269	443657	200	767	960
1270	443857	216	430	936
1271	444340	83	328	485
1272	444423	167	659	619
1273	444590	383	651	569
1274	444973	200	1119	222
1275	445173	266	477	570
1276	445440	283	458	625
1277	445723	317	462	665
1278	446156	100	1180	64
1279	446256	383	1199	18
1280	446855	83	1112	77
1281	446938	316	1228	24
1282	447371	383	1158	801
1283	447754	716	1124	886
1284	448471	350	1055	887
1285	448820	450	611	902
1286	449270	216	1157	78
1287	449487	433	972	144
1288	449920	450	506	518
1289	450369	366	464	586
1290	450736	300	519	518
1291	451036	350	616	457
1292	451385	217	1013	639
1293	451602	433	1029	818
1294	452035	117	1026	863
1295	452351	166	1091	153
1296	452518	350	1105	102
1297	452868	316	1244	27
1298	453184	1049	1145	888
1299	454233	699	1196	58
1300	455049	83	750	533
1301	455132	100	736	566
1302	455233	883	666	542
1303	456332	1299	671	520
1304	457631	433	802	374
1305	458064	200	1032	404
1306	458264	450	1156	497
1307	458714	466	1145	531
1308	459180	300	892	357
1309	459480	233	971	550
1310	459713	133	1128	1037
1311	459846	516	1167	987
1312	460362	333	1033	935
1313	460695	183	1078	565
1314	460879	250	1146	550
1315	461128	333	360	167
1316	461461	100	226	221
1317	461678	183	468	936
1318	461861	266	234	863
1319	462128	350	263	140
1320	462477	383	193	904
1321	462861	266	941	510
1322	463127	233	940	437
1323	463360	433	799	256
1324	463793	733	838	259
1325	464992	583	751	304
1326	465575	217	716	318
1327	465792	1166	763	233
1328	467207	200	802	164
1329	467407	583	785	229
1330	467990	283	640	474
1331	468273	216	630	323
1332	468490	216	1062	137
1333	468706	799	1168	80
1334	469506	300	706	256
1335	469806	316	846	242
1336	470122	250	927	261
1337	470372	300	1093	96
1338	470672	300	1143	93
1339	470971	416	1188	63
1340	471388	283	1043	93
1341	471671	283	684	264
1342	471954	333	546	341
1343	472287	266	344	495
1344	472554	283	278	464
1345	472837	266	821	964
1346	473103	550	1120	963
1347	473653	366	554	915
1348	474019	117	519	914
1349	474136	599	1063	157
1350	474735	183	611	484
1351	474919	650	1103	126
1352	475568	366	1165	87
1353	476151	916	1205	66
1354	477317	1117	1194	63
1355	478816	183	659	559
1356	479000	250	530	558
1357	480216	316	650	505
1358	481132	183	727	387
1359	481315	500	1145	312
1360	481814	333	1129	226
1361	482148	300	890	381
1362	482447	533	771	479
1363	482980	216	452	469
1364	483197	167	754	423
1365	483363	283	1055	357
1366	483796	83	1100	298
1367	483880	117	1106	353
1368	483996	316	792	493
1369	484313	183	958	400
1370	484746	150	1081	280
1371	484895	266	1035	280
1372	485162	350	798	491
1373	485512	550	856	441
1374	486061	533	635	442
1375	486594	250	359	423
1376	486844	300	755	433
1377	487144	133	1144	377
1378	487460	133	1078	413
1379	487594	250	896	428
1380	487843	233	679	445
1381	488077	533	1170	329
1382	488610	266	1177	432
1383	489259	117	1051	839
1384	489376	283	1129	946
1385	489659	133	1042	276
1386	489792	200	1045	238
1387	489992	633	840	317
1388	490625	516	749	215
1389	491141	666	616	540
1390	491807	350	1029	266
1391	492157	266	481	251
1392	492424	183	433	279
1393	492607	250	864	360
1394	492857	550	950	311
1395	493406	616	824	359
1396	494022	533	423	279
1397	494555	200	582	407
1398	494755	200	721	447
1399	494955	100	773	468
1400	495688	83	942	356
1401	495771	100	843	432
1402	496470	650	1103	248
1403	497120	550	884	358
1404	497670	250	1028	276
1405	497919	333	1157	283
1406	498253	266	1126	266
1407	498519	316	1166	342
1408	498835	283	1145	964
1409	499119	633	1112	1003
1410	499751	200	1067	406
1411	499951	200	759	506
1412	500151	466	812	488
1413	500617	233	699	553
1414	500851	266	784	495
1415	501117	300	455	463
1416	501417	233	685	444
1417	501650	217	738	490
1418	502100	150	727	769
1419	502749	17	683	886
1420	505547	17	661	626
1421	505714	117	686	570
1422	505830	483	665	599
1423	506313	300	696	476
1424	506613	283	1071	569
1425	506896	366	1113	670
1426	507263	316	855	575
1427	507579	350	1046	552
1428	507929	150	1072	609
1429	508079	417	1142	724
1430	508495	666	1115	1006
1431	509161	267	984	986
1432	509428	266	799	980
1433	509694	316	977	983
1434	510227	83	1120	737
1435	510311	316	1128	685
1436	510627	366	852	520
1437	510994	350	594	378
1438	511343	483	565	233
1439	511826	383	589	292
1440	512209	250	528	316
1441	512459	216	398	283
1442	512676	350	446	285
1443	513025	183	913	525
1444	513208	600	586	340
1445	514008	116	565	305
1446	514124	466	976	544
1447	514591	333	939	565
1448	515157	766	808	551
1449	515923	400	614	385
1450	516439	133	550	590
1451	516573	416	788	573
1452	516989	217	692	355
1453	517206	133	1087	239
1454	517339	150	1108	202
1455	517489	383	1131	155
1456	517872	183	1050	141
1457	518055	150	1035	183
1458	518205	333	1102	183
1459	518538	400	1136	250
1460	518938	283	775	291
1461	519221	233	771	232
1462	519454	516	556	336
1463	519970	400	967	217
1464	520370	450	710	300
1465	520820	283	918	259
1466	521103	117	1108	282
1467	521486	816	830	310
1468	522302	233	575	374
1469	522535	283	623	386
1470	522818	366	685	346
1471	523185	366	708	312
1472	523551	117	1087	279
1473	523951	83	1146	268
1474	524034	416	468	342
1475	524450	266	370	376
1476	524717	283	996	234
1477	525000	516	1075	182
1478	525516	383	761	261
1479	526149	100	1120	942
1480	526249	283	1066	1048
1481	526532	216	1107	1022
1482	526749	350	1130	285
1483	527099	300	747	565
1484	527398	400	673	570
1485	527798	250	1064	626
1486	528048	466	1114	649
1487	528514	516	1102	955
1488	529031	200	1103	699
1489	529230	266	1109	657
1490	529497	650	1127	598
1491	530363	150	1129	604
1492	530513	483	747	535
1493	530996	500	826	500
1494	531496	200	955	986
1495	531695	216	664	926
1496	531912	550	652	521
1497	532461	250	622	823
1498	532711	400	642	565
1499	533111	350	1084	665
1500	533461	250	642	860
1501	533711	616	648	519
1502	534327	250	648	799
1503	534577	250	622	532
1504	534826	100	652	505
1505	534926	167	641	541
1506	535093	250	618	749
1507	535343	400	624	629
1508	535743	266	1082	681
1509	536009	300	1116	641
1510	536309	383	621	869
1511	536692	316	1060	918
1512	537008	266	1102	929
1513	537275	283	612	661
1514	537558	150	653	896
1515	537708	150	543	556
1516	538257	33	601	514
1517	538573	333	594	504
1518	538907	250	934	459
1519	539157	216	1008	294
1520	539373	1049	1152	165
1521	540423	200	837	611
1522	540622	167	1068	946
1523	540789	100	1062	1001
1524	541055	83	1092	982
1525	541272	150	1025	888
1526	541538	116	907	863
1527	541655	200	895	908
1528	541855	233	773	952
1529	542088	150	736	946
1530	542238	200	725	532
1531	542438	316	790	526
1532	542754	483	989	361
1533	543403	83	624	536
1534	543487	116	625	595
1535	543603	200	696	633
1536	543803	300	995	331
1537	544103	350	1099	233
1538	544453	367	562	637
1539	544819	250	627	635
1540	545069	266	1095	282
1541	545335	266	1136	177
1542	545602	150	946	384
1543	545968	333	913	443
1544	546302	250	572	664
1545	546551	316	585	631
1546	547034	200	1146	193
1547	547234	433	1178	167
1548	547667	267	923	778
1549	547934	167	1048	921
1550	549599	83	1054	565
1551	549683	167	1096	539
1552	549849	600	1143	637
1553	550449	250	1072	941
1554	550699	216	1119	1003
1555	550915	766	1140	650
1556	551681	366	495	238
1557	552048	466	859	971
1558	552514	250	918	569
1559	552764	166	1050	580
1560	552930	266	575	1013
1561	553197	250	1118	970
1562	553446	333	1103	578
1563	553780	233	599	415
1564	554013	300	569	322
1565	554313	150	553	774
1566	554463	600	649	426
1567	555062	266	849	511
1568	555329	266	957	510
1569	555595	250	1067	554
1570	555845	283	812	519
1571	556128	400	830	563
1572	556528	483	1127	654
1573	557011	300	1068	586
1574	557311	250	871	613
1575	557560	400	1144	648
1576	558176	167	1143	594
1577	558343	283	458	313
1578	558626	216	377	159
1579	558843	233	192	253
1580	559392	100	817	504
1581	559492	500	536	559
1582	559992	550	668	459
1583	560542	233	1083	598
1584	560775	333	454	532
1585	561108	167	521	544
1586	561275	283	1029	617
1587	561558	200	955	565
1588	561757	316	510	540
1589	562074	350	742	499
1590	562657	233	797	510
1591	562890	466	1024	622
1592	563356	333	961	1011
1593	563689	183	1113	1008
1594	563873	500	1135	702
1595	564372	500	685	365
1596	564872	400	942	438
1597	565272	516	790	329
1598	565788	550	723	335
1599	566338	266	702	380
1600	566954	483	511	230
1601	567803	100	653	370
1602	567903	1000	708	388
1603	569286	133	768	353
1604	569419	1449	733	416
1605	570868	150	737	369
1606	571018	300	1098	287
1607	571318	333	1129	238
1608	571651	366	451	359
1609	572017	416	672	330
1610	572434	200	949	298
1611	572850	150	1123	925
1612	573000	166	1110	1028
1613	573167	166	1066	532
1614	573333	183	1054	280
1615	574166	300	664	330
1616	574466	167	788	269
1617	574632	383	351	129
1618	575015	300	1169	145
1619	575315	416	1135	212
1620	575732	500	1167	228
1621	576581	67	1144	252
1622	576981	100	1142	941
1623	577080	283	1127	1005
1624	577364	233	1151	305
1625	577597	283	1131	210
1626	577880	566	1165	226
1627	578446	233	413	267
1628	578680	433	352	138
1629	579346	183	1070	127
1630	579529	566	958	277
1631	580095	783	897	282
1632	580878	849	681	569
1633	581727	233	773	459
1634	581960	266	1077	586
1635	582227	316	1132	612
1636	582543	250	1157	917
1637	582793	150	1132	956
1638	582943	233	1155	666
1639	583176	167	1093	604
1640	583343	283	897	459
1641	583626	350	376	272
1642	583976	350	833	439
1643	584326	466	979	535
1644	584792	450	1050	589
1645	585375	117	981	710
1646	585492	133	973	435
1647	585625	333	969	470
1648	585958	133	975	799
1649	586091	316	942	474
1650	586641	250	980	396
1651	586890	183	877	837
1652	587074	217	1060	927
1653	587290	350	1138	986
1654	587640	216	1158	689
1655	587857	516	661	313
1656	588556	683	708	291
1657	589239	849	614	365
1658	590088	333	802	394
1659	590755	100	907	394
1660	590854	216	904	433
1661	591071	416	894	472
1662	591487	200	904	524
1663	591687	100	875	448
1664	591787	150	863	487
1665	591937	516	643	550
1666	592453	366	834	318
1667	592820	200	845	239
1668	593020	416	1013	177
1669	593436	383	743	202
1670	593819	250	800	229
1671	594069	300	1111	169
1672	594369	250	1130	130
1673	594618	400	1171	140
1674	595168	133	1159	152
1675	595301	750	1119	985
1676	596051	316	1183	129
1677	596367	366	1092	153
1678	596734	150	1161	134
1679	597216	84	1081	722
1680	597300	233	1123	964
1681	597533	266	1125	208
1682	597800	333	1102	141
1683	598133	466	1146	143
1684	598599	416	993	215
1685	599349	100	992	231
1686	599449	167	984	298
1687	599615	283	783	257
1688	599898	1083	854	220
1689	600981	566	968	247
1690	601547	566	697	275
1691	602113	317	1100	167
1692	602430	216	789	268
1693	602646	433	681	531
1694	603080	166	794	421
1695	603246	383	1132	412
1696	603629	365	1124	473
1697	603994	400	1113	884
1698	604394	416	1146	315
1699	604810	200	1170	276
1700	605010	266	590	264
1701	605277	217	422	181
1702	605493	416	188	123
1703	605910	117	1066	148
1704	606026	100	1078	184
1705	606359	83	1191	162
1706	606442	167	1174	213
1707	606609	233	530	271
1708	606842	216	506	185
1709	607059	383	161	121
1710	607442	316	1205	312
1711	607758	899	1130	874
1712	608658	333	513	986
1713	608991	283	927	372
1714	609274	266	884	526
1715	609540	200	1003	590
1716	609740	150	1104	553
1717	609890	433	1114	454
1718	610323	300	1142	360
1719	610623	250	1102	555
1720	610873	383	1118	877
1721	611256	366	1099	910
1722	611622	183	1141	620
1723	611805	283	1153	389
1724	612088	233	1146	330
1725	612755	133	1115	313
1726	612888	200	1122	357
1727	613088	166	1113	401
1728	613254	266	741	560
1729	613920	268	856	283
1730	614188	450	660	501
1731	614904	100	558	550
1732	615004	750	507	545
1733	616136	150	597	485
1734	616586	200	632	490
1735	616786	117	508	494
1736	616903	266	522	537
1737	617169	200	505	501
1738	617369	133	523	554
1739	617503	150	505	508
1740	617652	233	830	334
1741	617886	250	1066	499
1742	618136	117	1114	517
1743	618252	350	461	300
1744	618602	300	919	573
1745	618902	233	1020	917
1746	619135	217	982	889
1747	619352	483	959	633
1748	619835	250	959	882
1749	620084	266	970	840
1750	620351	233	966	658
1751	620584	300	1077	562
1752	620884	200	1131	540
1753	621084	283	1132	941
1754	621367	400	1111	990
1755	621767	283	1112	565
1756	622050	150	1091	535
1757	622383	83	1057	453
1758	622466	333	1035	513
1759	622799	300	501	288
1760	623099	233	467	254
1761	623332	383	1034	485
1762	623832	83	1112	669
1763	623915	183	1106	500
1764	624098	200	1099	465
1765	624298	1000	1130	516
1766	625464	133	1140	487
1767	625598	600	1146	541
1768	626197	316	1112	521
1769	626780	150	406	329
1770	626930	283	510	287
1771	627213	383	669	392
1772	627596	167	1046	564
1773	627763	400	768	563
1774	628162	533	656	590
1775	628695	415	684	293
1776	629111	183	559	447
1777	629294	183	1061	627
1778	629477	466	1134	665
1779	629943	217	1124	1005
1780	630160	300	838	582
1781	630460	300	652	524
1782	630759	400	544	467
1783	631159	316	907	617
1784	631475	216	1045	666
1785	631692	283	1124	693
1786	631975	117	1154	644
1787	632275	117	1155	608
1788	632392	117	1156	663
1789	632508	233	1144	969
1790	632741	233	1116	628
1791	632975	250	1146	662
1792	633224	133	1146	1057
1793	633358	433	1136	999
1794	633791	883	1167	633
1795	634673	266	1181	937
1796	634940	233	1131	970
1797	635173	483	1141	656
1798	635656	216	534	347
1799	635872	300	212	247
1800	636172	200	214	136
1801	636555	183	271	619
1802	636738	250	239	432
1803	636988	217	195	335
1804	637205	216	218	269
1805	637421	283	282	956
1806	637704	216	240	835
1807	637921	200	243	314
1808	638121	233	633	821
1809	638354	500	636	471
