System Properties:
Operating System:	 Microsoft Windows NT 6.2.9200.0
System User Name:	 gaozh
Machine Name:	 DESKTOP-D1BOOAD

Data properties:

Recording name:	 HMH
Recording date:	 2019/11/13
Recording time:	 11:06:06
Recording resolution:	 1280 x 1024

Export date:	 2019/11/13
Export time:	 11:15:58

Participant:	 HMH
Timestamp	Event	EventKey	Data1	Data2	Descriptor	
94876	KeyPress	4	32	0	Space	
94886	InstructionEnd	4096	0	0	Instruction Element	
94940	ImageStart	8	0	0	2091_1.jpg	
104902	ImageEnd	16	0	0	2091_1.jpg	
105079	InstructionStart	2048	0	0	Instruction Element	
107320	KeyPress	4	32	0	Space	
107327	InstructionEnd	4096	0	0	Instruction Element	
107420	ImageStart	8	0	0	6272_3.jpg	
117374	ImageEnd	16	0	0	6272_3.jpg	
117661	InstructionStart	2048	0	0	Instruction Element	
118532	KeyPress	4	32	0	Space	
118546	InstructionEnd	4096	0	0	Instruction Element	
118640	ImageStart	8	0	0	3299_2.jpg	
128588	ImageEnd	16	0	0	3299_2.jpg	
128778	InstructionStart	2048	0	0	Instruction Element	
129522	KeyPress	4	32	0	Space	
129542	InstructionEnd	4096	0	0	Instruction Element	
129619	ImageStart	8	0	0	2345_1.jpg	
139591	ImageEnd	16	0	0	2345_1.jpg	
139724	InstructionStart	2048	0	0	Instruction Element	
140298	KeyPress	4	32	0	Space	
140308	InstructionEnd	4096	0	0	Instruction Element	
140384	ImageStart	8	0	0	1771_1.jpg	
150352	ImageEnd	16	0	0	1771_1.jpg	
150558	InstructionStart	2048	0	0	Instruction Element	
151787	KeyPress	4	32	0	Space	
151796	InstructionEnd	4096	0	0	Instruction Element	
151872	ImageStart	8	0	0	2624_2.jpg	
161836	ImageEnd	16	0	0	2624_2.jpg	
161987	InstructionStart	2048	0	0	Instruction Element	
162759	KeyPress	4	32	0	Space	
162765	InstructionEnd	4096	0	0	Instruction Element	
162860	ImageStart	8	0	0	6112_2.jpg	
172804	ImageEnd	16	0	0	6112_2.jpg	
173009	InstructionStart	2048	0	0	Instruction Element	
174331	KeyPress	4	32	0	Space	
174338	InstructionEnd	4096	0	0	Instruction Element	
174422	ImageStart	8	0	0	5535_1.jpg	
184389	ImageEnd	16	0	0	5535_1.jpg	
184542	InstructionStart	2048	0	0	Instruction Element	
185539	KeyPress	4	32	0	Space	
185545	InstructionEnd	4096	0	0	Instruction Element	
185624	ImageStart	8	0	0	3537_3.jpg	
195584	ImageEnd	16	0	0	3537_3.jpg	
195798	InstructionStart	2048	0	0	Instruction Element	
196429	KeyPress	4	32	0	Space	
196450	InstructionEnd	4096	0	0	Instruction Element	
196518	ImageStart	8	0	0	6147_3.jpg	
206476	ImageEnd	16	0	0	6147_3.jpg	
206697	InstructionStart	2048	0	0	Instruction Element	
207544	KeyPress	4	32	0	Space	
207551	InstructionEnd	4096	0	0	Instruction Element	
207583	ImageStart	8	0	0	5586_2.jpg	
217563	ImageEnd	16	0	0	5586_2.jpg	
217696	InstructionStart	2048	0	0	Instruction Element	
218622	KeyPress	4	32	0	Space	
218635	InstructionEnd	4096	0	0	Instruction Element	
218687	ImageStart	8	0	0	6173_2.jpg	
228656	ImageEnd	16	0	0	6173_2.jpg	
228918	InstructionStart	2048	0	0	Instruction Element	
230435	KeyPress	4	32	0	Space	
230451	InstructionEnd	4096	0	0	Instruction Element	
230534	ImageStart	8	0	0	1736_1.jpg	
240497	ImageEnd	16	0	0	1736_1.jpg	
240673	InstructionStart	2048	0	0	Instruction Element	
242106	KeyPress	4	32	0	Space	
242121	InstructionEnd	4096	0	0	Instruction Element	
242213	ImageStart	8	0	0	6360_1.jpg	
252162	ImageEnd	16	0	0	6360_1.jpg	
252473	InstructionStart	2048	0	0	Instruction Element	
253307	KeyPress	4	32	0	Space	
253311	InstructionEnd	4096	0	0	Instruction Element	
253389	ImageStart	8	0	0	1633_3.jpg	
263358	ImageEnd	16	0	0	1633_3.jpg	
263571	InstructionStart	2048	0	0	Instruction Element	
264359	KeyPress	4	32	0	Space	
264365	InstructionEnd	4096	0	0	Instruction Element	
264417	ImageStart	8	0	0	1871_2.jpg	
274384	ImageEnd	16	0	0	1871_2.jpg	
274589	InstructionStart	2048	0	0	Instruction Element	
275188	KeyPress	4	32	0	Space	
275196	InstructionEnd	4096	0	0	Instruction Element	
275283	ImageStart	8	0	0	2478_2.jpg	
285228	ImageEnd	16	0	0	2478_2.jpg	
285449	InstructionStart	2048	0	0	Instruction Element	
286512	KeyPress	4	32	0	Space	
286524	InstructionEnd	4096	0	0	Instruction Element	
286606	ImageStart	8	0	0	3187_1.jpg	
296558	ImageEnd	16	0	0	3187_1.jpg	
296760	InstructionStart	2048	0	0	Instruction Element	
298280	KeyPress	4	32	0	Space	
298294	InstructionEnd	4096	0	0	Instruction Element	
298382	ImageStart	8	0	0	1635_1.jpg	
308344	ImageEnd	16	0	0	1635_1.jpg	
308509	InstructionStart	2048	0	0	Instruction Element	
309640	KeyPress	4	32	0	Space	
309651	InstructionEnd	4096	0	0	Instruction Element	
309714	ImageStart	8	0	0	6044_1.jpg	
319685	ImageEnd	16	0	0	6044_1.jpg	
319913	InstructionStart	2048	0	0	Instruction Element	
320963	KeyPress	4	32	0	Space	
320982	InstructionEnd	4096	0	0	Instruction Element	
321074	ImageStart	8	0	0	6326_2.jpg	
331021	ImageEnd	16	0	0	6326_2.jpg	
331094	InstructionStart	2048	0	0	Instruction Element	
331926	KeyPress	4	32	0	Space	
331937	InstructionEnd	4096	0	0	Instruction Element	
332000	ImageStart	8	0	0	5303_2.jpg	
341968	ImageEnd	16	0	0	5303_2.jpg	
342078	InstructionStart	2048	0	0	Instruction Element	
343401	KeyPress	4	32	0	Space	
343418	InstructionEnd	4096	0	0	Instruction Element	
343489	ImageStart	8	0	0	1682_2.jpg	
353450	ImageEnd	16	0	0	1682_2.jpg	
353680	InstructionStart	2048	0	0	Instruction Element	
354897	KeyPress	4	32	0	Space	
354902	InstructionEnd	4096	0	0	Instruction Element	
354964	ImageStart	8	0	0	2533_1.jpg	
364936	ImageEnd	16	0	0	2533_1.jpg	
365142	InstructionStart	2048	0	0	Instruction Element	
366186	KeyPress	4	32	0	Space	
366199	InstructionEnd	4096	0	0	Instruction Element	
366294	ImageStart	8	0	0	3595_2.jpg	
376229	ImageEnd	16	0	0	3595_2.jpg	
376410	InstructionStart	2048	0	0	Instruction Element	
377585	KeyPress	4	32	0	Space	
377604	InstructionEnd	4096	0	0	Instruction Element	
377686	ImageStart	8	0	0	5513_1.jpg	
387632	ImageEnd	16	0	0	5513_1.jpg	
387779	InstructionStart	2048	0	0	Instruction Element	
389121	KeyPress	4	32	0	Space	
389140	InstructionEnd	4096	0	0	Instruction Element	
389230	ImageStart	8	0	0	2067_1.jpg	
399180	ImageEnd	16	0	0	2067_1.jpg	
399325	InstructionStart	2048	0	0	Instruction Element	
400198	KeyPress	4	32	0	Space	
400209	InstructionEnd	4096	0	0	Instruction Element	
400255	ImageStart	8	0	0	5569_3.jpg	
410227	ImageEnd	16	0	0	5569_3.jpg	
410453	InstructionStart	2048	0	0	Instruction Element	
411571	KeyPress	4	32	0	Space	
411591	InstructionEnd	4096	0	0	Instruction Element	
411668	ImageStart	8	0	0	6343_3.jpg	
421639	ImageEnd	16	0	0	6343_3.jpg	
421853	InstructionStart	2048	0	0	Instruction Element	
422690	KeyPress	4	32	0	Space	
422692	InstructionEnd	4096	0	0	Instruction Element	
422738	ImageStart	8	0	0	1981_2.jpg	
432712	ImageEnd	16	0	0	1981_2.jpg	
432844	InstructionStart	2048	0	0	Instruction Element	
434226	KeyPress	4	32	0	Space	
434232	InstructionEnd	4096	0	0	Instruction Element	
434303	ImageStart	8	0	0	3232_3.jpg	
444273	ImageEnd	16	0	0	3232_3.jpg	
444598	InstructionStart	2048	0	0	Instruction Element	
445633	KeyPress	4	32	0	Space	
445638	InstructionEnd	4096	0	0	Instruction Element	
445702	ImageStart	8	0	0	1768_3.jpg	
455664	ImageEnd	16	0	0	1768_3.jpg	
455831	InstructionStart	2048	0	0	Instruction Element	
456833	KeyPress	4	32	0	Space	
456856	InstructionEnd	4096	0	0	Instruction Element	
456918	ImageStart	8	0	0	2365_1.jpg	
466881	ImageEnd	16	0	0	2365_1.jpg	
467012	InstructionStart	2048	0	0	Instruction Element	
470884	KeyPress	4	32	0	Space	
470889	InstructionEnd	4096	0	0	Instruction Element	
470975	ImageStart	8	0	0	5305_3.jpg	
480935	ImageEnd	16	0	0	5305_3.jpg	
481039	InstructionStart	2048	0	0	Instruction Element	
482212	KeyPress	4	32	0	Space	
482229	InstructionEnd	4096	0	0	Instruction Element	
482313	ImageStart	8	0	0	1811_1.jpg	
492280	ImageEnd	16	0	0	1811_1.jpg	
492381	InstructionStart	2048	0	0	Instruction Element	
493629	KeyPress	4	32	0	Space	
493636	InstructionEnd	4096	0	0	Instruction Element	
493703	ImageStart	8	0	0	5405_2.jpg	
503666	ImageEnd	16	0	0	5405_2.jpg	
503912	InstructionStart	2048	0	0	Instruction Element	
505302	KeyPress	4	32	0	Space	
505308	InstructionEnd	4096	0	0	Instruction Element	
505396	ImageStart	8	0	0	1612_2.jpg	
515349	ImageEnd	16	0	0	1612_2.jpg	
515594	InstructionStart	2048	0	0	Instruction Element	
516464	KeyPress	4	32	0	Space	
516482	InstructionEnd	4096	0	0	Instruction Element	
516554	ImageStart	8	0	0	2557_1.jpg	
526508	ImageEnd	16	0	0	2557_1.jpg	
526625	InstructionStart	2048	0	0	Instruction Element	
528255	KeyPress	4	32	0	Space	
528263	InstructionEnd	4096	0	0	Instruction Element	
528321	ImageStart	8	0	0	1794_1.jpg	
538287	ImageEnd	16	0	0	1794_1.jpg	
538510	InstructionStart	2048	0	0	Instruction Element	
541984	KeyPress	4	32	0	Space	
541992	InstructionEnd	4096	0	0	Instruction Element	
542082	ImageStart	8	0	0	2430_1.jpg	
552025	ImageEnd	16	0	0	2430_1.jpg	
552236	InstructionStart	2048	0	0	Instruction Element	
553277	KeyPress	4	32	0	Space	
553282	InstructionEnd	4096	0	0	Instruction Element	
553360	ImageStart	8	0	0	2551_3.jpg	
563304	ImageEnd	16	0	0	2551_3.jpg	
563541	InstructionStart	2048	0	0	Instruction Element	
564375	KeyPress	4	32	0	Space	
564384	InstructionEnd	4096	0	0	Instruction Element	
564443	ImageStart	8	0	0	1843_2.jpg	
574397	ImageEnd	16	0	0	1843_2.jpg	
574528	InstructionStart	2048	0	0	Instruction Element	
575718	KeyPress	4	32	0	Space	
575724	InstructionEnd	4096	0	0	Instruction Element	
